year,origin_location_code,asylum_location_code,gender,population
2017,AFG,AUT,m,0
2017,AFG,AZE,all,1244
2017,AFG,AZE,f,443
2017,AFG,AZE,m,801
2017,AFG,BEL,all,7116
2017,AFG,BEL,f,0
2017,AFG,BEL,m,0
2017,AFG,BGR,all,921
2017,AFG,BGR,f,0
2017,AFG,BGR,m,0
2017,AFG,BIH,all,18
2017,AFG,BIH,f,0
2017,AFG,BIH,m,18
2017,AFG,BLR,all,209
2017,AFG,BLR,f,0
2017,AFG,BLR,m,0
2017,AFG,BRA,all,264
2017,AFG,BRA,f,0
2017,AFG,BRA,m,0
2017,AFG,CAN,all,4073
2017,AFG,CAN,f,0
2017,AFG,CAN,m,0
2017,AFG,CHE,all,25959
2017,AFG,CHE,f,7292
2017,AFG,CHE,m,18667
2017,AFG,CHL,all,25
2017,AFG,CHL,f,0
2017,AFG,CHL,m,0
2017,AFG,CHN,all,52
2017,AFG,CHN,f,42
2017,AFG,CHN,m,10
2017,AFG,COL,all,16
2017,AFG,COL,f,0
2017,AFG,COL,m,16
2017,AFG,CUB,all,90
2017,AFG,CUB,f,24
2017,AFG,CUB,m,66
2017,AFG,CYP,all,17
2017,AFG,CYP,f,0
2017,AFG,CYP,m,0
2017,AFG,CZE,all,239
2017,AFG,CZE,f,0
2017,AFG,CZE,m,0
2017,AFG,DEU,all,383412
2017,AFG,DEU,f,125566
2017,AFG,DEU,m,257846
2017,AFG,DNK,all,3437
2017,AFG,DNK,f,0
2017,AFG,DNK,m,0
2017,AFG,DOM,all,24
2017,AFG,DOM,f,24
2017,AFG,DOM,m,0
2017,AFG,ECU,all,314
2017,AFG,ECU,f,152
2017,AFG,ECU,m,162
2017,AFG,EGY,all,78
2017,AFG,EGY,f,36
2017,AFG,EGY,m,42
2017,AFG,ESP,all,435
2017,AFG,ESP,f,0
2017,AFG,ESP,m,0
2017,AFG,EST,all,23
2017,AFG,EST,f,0
2017,AFG,EST,m,0
2017,AFG,FIN,all,2891
2017,AFG,FIN,f,109
2017,AFG,FIN,m,211
2017,AFG,FJI,all,24
2017,AFG,FJI,f,24
2017,AFG,FJI,m,0
2017,AFG,FRA,all,17739
2017,AFG,FRA,f,1577
2017,AFG,FRA,m,11848
2017,AFG,GBR,all,12205
2017,AFG,GBR,f,0
2017,AFG,GBR,m,0
2017,AFG,GEO,all,42
2017,AFG,GEO,f,18
2017,AFG,GEO,m,24
2017,AFG,GRC,all,11673
2017,AFG,GRC,f,0
2017,AFG,GRC,m,0
2017,AFG,HRV,all,276
2017,AFG,HRV,f,70
2017,AFG,HRV,m,206
2017,AFG,HUN,all,1653
2017,AFG,HUN,f,0
2017,AFG,HUN,m,0
2017,AFG,IDN,all,15118
2017,AFG,IDN,f,3600
2017,AFG,IDN,m,11518
2017,AFG,IND,all,27002
2017,AFG,IND,f,13560
2017,AFG,IND,m,13442
2017,AFG,IRL,all,820
2017,AFG,IRL,f,44
2017,AFG,IRL,m,776
2017,AFG,IRN,all,951142
2017,AFG,IRN,f,27464
2017,AFG,IRN,m,28496
2017,AFG,IRQ,all,236
2017,AFG,IRQ,f,126
2017,AFG,IRQ,m,110
2017,AFG,ISL,all,54
2017,AFG,ISL,f,0
2017,AFG,ISL,m,0
2017,AFG,ITA,all,17493
2017,AFG,ITA,f,0
2017,AFG,ITA,m,0
2017,AFG,JOR,all,34
2017,AFG,JOR,f,0
2017,AFG,JOR,m,34
2017,AFG,JPN,all,51
2017,AFG,JPN,f,0
2017,AFG,JPN,m,0
2017,AFG,KAZ,all,1450
2017,AFG,KAZ,f,672
2017,AFG,KAZ,m,778
2017,AFG,KEN,all,26
2017,AFG,KEN,f,0
2017,AFG,KEN,m,26
2017,AFG,KGZ,all,564
2017,AFG,KGZ,f,242
2017,AFG,KGZ,m,322
2017,AFG,KOR,all,88
2017,AFG,KOR,f,24
2017,AFG,KOR,m,64
2017,AFG,LBN,all,56
2017,AFG,LBN,f,18
2017,AFG,LBN,m,38
2017,AFG,LBY,all,22
2017,AFG,LBY,f,10
2017,AFG,LBY,m,12
2017,AFG,LIE,all,5
2017,AFG,LIE,f,0
2017,AFG,LIE,m,0
2017,AFG,LKA,all,382
2017,AFG,LKA,f,146
2017,AFG,LKA,m,236
2017,AFG,LTU,all,221
2017,AFG,LTU,f,0
2017,AFG,LTU,m,0
2017,AFG,LUX,all,113
2017,AFG,LUX,f,0
2017,AFG,LUX,m,0
2017,AFG,LVA,all,66
2017,AFG,LVA,f,0
2017,AFG,LVA,m,0
2017,AFG,MAR,all,10
2017,AFG,MAR,f,0
2017,AFG,MAR,m,10
2017,AFG,MDA,all,50
2017,AFG,MDA,f,10
2017,AFG,MDA,m,40
2017,AFG,MDG,all,10
2017,AFG,MDG,f,0
2017,AFG,MDG,m,10
2017,AFG,MEX,all,6
2017,AFG,MEX,f,0
2017,AFG,MEX,m,0
2017,AFG,MKD,all,10
2017,AFG,MKD,f,10
2017,AFG,MKD,m,0
2017,AFG,MLT,all,6
2017,AFG,MLT,f,0
2017,AFG,MLT,m,0
2017,AFG,MNG,all,10
2017,AFG,MNG,f,0
2017,AFG,MNG,m,10
2017,AFG,MRT,all,14
2017,AFG,MRT,f,0
2017,AFG,MRT,m,14
2017,AFG,MYS,all,2374
2017,AFG,MYS,f,1042
2017,AFG,MYS,m,1332
2017,AFG,NGA,all,10
2017,AFG,NGA,f,0
2017,AFG,NGA,m,10
2017,AFG,NLD,all,6618
2017,AFG,NLD,f,139
2017,AFG,NLD,m,274
2017,AFG,NOR,all,7106
2017,AFG,NOR,f,0
2017,AFG,NOR,m,0
2017,AFG,NPL,all,114
2017,AFG,NPL,f,54
2017,AFG,NPL,m,60
2017,AFG,NRU,all,81
2017,AFG,NRU,f,0
2017,AFG,NRU,m,0
2017,AFG,NZL,all,62
2017,AFG,NZL,f,0
2017,AFG,NZL,m,0
2017,AFG,PAK,all,2791702
2017,AFG,PAK,f,1296430
2017,AFG,PAK,m,1495272
2017,AFG,PAN,all,22
2017,AFG,PAN,f,0
2017,AFG,PAN,m,22
2017,AFG,PHL,all,36
2017,AFG,PHL,f,0
2017,AFG,PHL,m,36
2017,AFG,PNG,all,117
2017,AFG,PNG,f,0
2017,AFG,PNG,m,0
2017,AFG,POL,all,106
2017,AFG,POL,f,0
2017,AFG,POL,m,0
2017,AFG,PRT,all,18
2017,AFG,PRT,f,0
2017,AFG,PRT,m,0
2017,AFG,ROU,all,415
2017,AFG,ROU,f,85
2017,AFG,ROU,m,330
2017,AFG,RUS,all,828
2017,AFG,RUS,f,0
2017,AFG,RUS,m,0
2017,AFG,SDN,all,16
2017,AFG,SDN,f,16
2017,AFG,SDN,m,0
2017,AFG,SRB,all,2231
2017,AFG,SRB,f,14
2017,AFG,SRB,m,0
2017,AFG,SVK,all,246
2017,AFG,SVK,f,0
2017,AFG,SVK,m,0
2017,AFG,SVN,all,164
2017,AFG,SVN,f,34
2017,AFG,SVN,m,130
2017,AFG,SWE,all,43457
2017,AFG,SWE,f,0
2017,AFG,SWE,m,0
2017,AFG,SYR,all,2506
2017,AFG,SYR,f,1220
2017,AFG,SYR,m,1286
2017,AFG,THA,all,186
2017,AFG,THA,f,64
2017,AFG,THA,m,122
2017,AFG,TJK,all,2956
2017,AFG,TJK,f,0
2017,AFG,TJK,m,2956
2017,AFG,TKM,all,28
2017,AFG,TKM,f,12
2017,AFG,TKM,m,16
2017,AFG,TUR,all,326826
2017,AFG,TUR,f,93656
2017,AFG,TUR,m,233170
2017,AFG,UKR,all,4218
2017,AFG,UKR,f,438
2017,AFG,UKR,m,972
2017,AFG,USA,all,2374
2017,AFG,USA,f,0
2017,AFG,USA,m,0
2017,AFG,UZB,all,40
2017,AFG,UZB,f,14
2017,AFG,UZB,m,26
2017,AFG,VEN,all,10
2017,AFG,VEN,f,0
2017,AFG,VEN,m,0
2017,IRN,AFG,all,78
2017,IRN,AFG,f,24
2017,IRN,AFG,m,54
2017,PAK,AFG,all,151988
2017,PAK,AFG,f,64954
2017,PAK,AFG,m,87034
2017,TJK,AFG,all,14
2017,TJK,AFG,f,14
2017,TJK,AFG,m,0
2017,TUR,AFG,all,204
2017,TUR,AFG,f,108
2017,TUR,AFG,m,96
2018,AFG,AFG,all,979708
2018,AFG,AFG,f,516640
2018,AFG,AFG,m,463068
2018,AFG,ARE,all,50
2018,AFG,ARE,f,26
2018,AFG,ARE,m,24
2018,AFG,ARG,all,26
2018,AFG,ARG,f,0
2018,AFG,ARG,m,26
2018,AFG,ARM,all,32
2018,AFG,ARM,f,10
2018,AFG,ARM,m,22
2018,AFG,AUS,all,13532
2018,AFG,AUS,f,0
2018,AFG,AUS,m,0
2018,AFG,AUT,all,49196
2018,AFG,AUT,f,0
2018,AFG,AUT,m,0
2018,AFG,AZE,all,1272
2018,AFG,AZE,f,462
2018,AFG,AZE,m,810
2018,AFG,BEL,all,5306
2018,AFG,BEL,f,0
2018,AFG,BEL,m,0
2018,AFG,BGR,all,789
2018,AFG,BGR,f,0
2018,AFG,BGR,m,0
2018,AFG,BIH,all,492
2018,AFG,BIH,f,196
2018,AFG,BIH,m,296
2018,AFG,BLR,all,239
2018,AFG,BLR,f,26
2018,AFG,BLR,m,36
2018,AFG,BRA,all,299
2018,AFG,BRA,f,0
2018,AFG,BRA,m,0
2018,AFG,CAN,all,7206
2018,AFG,CAN,f,3698
2018,AFG,CAN,m,3508
2018,AFG,CHE,all,25921
2018,AFG,CHE,f,7260
2018,AFG,CHE,m,18661
2018,AFG,CHL,all,26
2018,AFG,CHL,f,0
2018,AFG,CHL,m,0
2018,AFG,CHN,all,32
2018,AFG,CHN,f,0
2018,AFG,CHN,m,0
2018,AFG,COL,all,18
2018,AFG,COL,f,0
2018,AFG,COL,m,18
2018,AFG,CUB,all,84
2018,AFG,CUB,f,24
2018,AFG,CUB,m,60
2018,AFG,CYP,all,19
2018,AFG,CYP,f,0
2018,AFG,CYP,m,0
2018,AFG,CZE,all,62
2018,AFG,CZE,f,0
2018,AFG,CZE,m,0
2018,AFG,DEU,all,383712
2018,AFG,DEU,f,131928
2018,AFG,DEU,m,251784
2018,AFG,DNK,all,3034
2018,AFG,DNK,f,0
2018,AFG,DNK,m,0
2018,AFG,DOM,all,10
2018,AFG,DOM,f,10
2018,AFG,DOM,m,0
2018,AFG,ECU,all,150
2018,AFG,ECU,f,52
2018,AFG,ECU,m,56
2018,AFG,EGY,all,86
2018,AFG,EGY,f,42
2018,AFG,EGY,m,44
2018,AFG,ESP,all,533
2018,AFG,ESP,f,0
2018,AFG,ESP,m,0
2018,AFG,EST,all,8
2018,AFG,EST,f,0
2018,AFG,EST,m,0
2018,AFG,FIN,all,3131
2018,AFG,FIN,f,50
2018,AFG,FIN,m,137
2018,AFG,FJI,all,14
2018,AFG,FJI,f,14
2018,AFG,FJI,m,0
2018,AFG,FRA,all,26619
2018,AFG,FRA,f,1895
2018,AFG,FRA,m,16639
2018,AFG,GBR,all,12277
2018,AFG,GBR,f,0
2018,AFG,GBR,m,0
2018,AFG,GEO,all,84
2018,AFG,GEO,f,40
2018,AFG,GEO,m,44
2018,AFG,GRC,all,22824
2018,AFG,GRC,f,0
2018,AFG,GRC,m,0
2018,AFG,HRV,all,148
2018,AFG,HRV,f,54
2018,AFG,HRV,m,94
2018,AFG,HUN,all,1620
2018,AFG,HUN,f,0
2018,AFG,HUN,m,0
2018,AFG,IDN,all,15466
2018,AFG,IDN,f,3952
2018,AFG,IDN,m,11514
2018,AFG,IND,all,29696
2018,AFG,IND,f,14806
2018,AFG,IND,m,14890
2018,AFG,IRL,all,874
2018,AFG,IRL,f,60
2018,AFG,IRL,m,814
2018,AFG,IRN,all,951142
2018,AFG,IRN,f,27772
2018,AFG,IRN,m,30000
2018,AFG,IRQ,all,156
2018,AFG,IRQ,f,84
2018,AFG,IRQ,m,72
2018,AFG,ISL,all,87
2018,AFG,ISL,f,0
2018,AFG,ISL,m,0
2018,AFG,ITA,all,17766
2018,AFG,ITA,f,0
2018,AFG,ITA,m,0
2018,AFG,JOR,all,36
2018,AFG,JOR,f,0
2018,AFG,JOR,m,36
2018,AFG,JPN,all,55
2018,AFG,JPN,f,0
2018,AFG,JPN,m,0
2018,AFG,KAZ,all,1404
2018,AFG,KAZ,f,662
2018,AFG,KAZ,m,742
2018,AFG,KEN,all,36
2018,AFG,KEN,f,0
2018,AFG,KEN,m,36
2018,AFG,KGZ,all,514
2018,AFG,KGZ,f,224
2018,AFG,KGZ,m,290
2018,AFG,KOR,all,126
2018,AFG,KOR,f,24
2018,AFG,KOR,m,102
2018,AFG,LBN,all,46
2018,AFG,LBN,f,10
2018,AFG,LBN,m,36
2018,AFG,LBY,all,22
2018,AFG,LBY,f,10
2018,AFG,LBY,m,12
2018,AFG,LIE,all,5
2018,AFG,LIE,f,0
2018,AFG,LIE,m,0
2018,AFG,LKA,all,360
2018,AFG,LKA,f,140
2018,AFG,LKA,m,220
2018,AFG,LTU,all,242
2018,AFG,LTU,f,0
2018,AFG,LTU,m,0
2018,AFG,LUX,all,158
2018,AFG,LUX,f,0
2018,AFG,LUX,m,0
2018,AFG,LVA,all,67
2018,AFG,LVA,f,0
2018,AFG,LVA,m,0
2018,AFG,MAR,all,20
2018,AFG,MAR,f,0
2018,AFG,MAR,m,20
2018,AFG,MDA,all,48
2018,AFG,MDA,f,10
2018,AFG,MDA,m,38
2018,AFG,MDG,all,10
2018,AFG,MDG,f,0
2018,AFG,MDG,m,10
2018,AFG,MKD,all,10
2018,AFG,MKD,f,10
2018,AFG,MKD,m,0
2018,AFG,MLT,all,5
2018,AFG,MLT,f,0
2018,AFG,MLT,m,0
2018,AFG,MNG,all,10
2018,AFG,MNG,f,0
2018,AFG,MNG,m,10
2018,AFG,MRT,all,16
2018,AFG,MRT,f,0
2018,AFG,MRT,m,16
2018,AFG,MYS,all,3434
2018,AFG,MYS,f,1576
2018,AFG,MYS,m,1858
2018,AFG,NGA,all,10
2018,AFG,NGA,f,0
2018,AFG,NGA,m,10
2018,AFG,NLD,all,6805
2018,AFG,NLD,f,0
2018,AFG,NLD,m,0
2018,AFG,NOR,all,6258
2018,AFG,NOR,f,0
2018,AFG,NOR,m,0
2018,AFG,NPL,all,110
2018,AFG,NPL,f,52
2018,AFG,NPL,m,58
2018,AFG,NRU,all,86
2018,AFG,NRU,f,0
2018,AFG,NRU,m,0
2018,AFG,NZL,all,52
2018,AFG,NZL,f,0
2018,AFG,NZL,m,0
2018,AFG,PAK,all,2817066
2018,AFG,PAK,f,1307380
2018,AFG,PAK,m,1509686
2018,AFG,PAN,all,11
2018,AFG,PAN,f,0
2018,AFG,PAN,m,0
2018,AFG,PHL,all,40
2018,AFG,PHL,f,0
2018,AFG,PHL,m,40
2018,AFG,PNG,all,125
2018,AFG,PNG,f,0
2018,AFG,PNG,m,0
2018,AFG,POL,all,125
2018,AFG,POL,f,0
2018,AFG,POL,m,0
2018,AFG,PRT,all,21
2018,AFG,PRT,f,0
2018,AFG,PRT,m,0
2018,AFG,ROU,all,310
2018,AFG,ROU,f,50
2018,AFG,ROU,m,260
2018,AFG,RUS,all,1015
2018,AFG,RUS,f,0
2018,AFG,RUS,m,0
2018,AFG,SDN,all,11
2018,AFG,SDN,f,0
2018,AFG,SDN,m,0
2018,AFG,SEN,all,18
2018,AFG,SEN,f,0
2018,AFG,SEN,m,18
2018,AFG,SRB,all,1744
2018,AFG,SRB,f,0
2018,AFG,SRB,m,0
2018,AFG,SVK,all,260
2018,AFG,SVK,f,0
2018,AFG,SVK,m,0
2018,AFG,SVN,all,82
2018,AFG,SVN,f,12
2018,AFG,SVN,m,70
2018,AFG,SWE,all,36818
2018,AFG,SWE,f,0
2018,AFG,SWE,m,0
2018,AFG,SYR,all,2478
2018,AFG,SYR,f,1210
2018,AFG,SYR,m,1268
2018,AFG,THA,all,294
2018,AFG,THA,f,118
2018,AFG,THA,m,176
2018,AFG,TJK,all,2964
2018,AFG,TJK,f,0
2018,AFG,TJK,m,0
2018,AFG,TKM,all,28
2018,AFG,TKM,f,14
2018,AFG,TKM,m,14
2018,AFG,TUR,all,343038
2018,AFG,TUR,f,95410
2018,AFG,TUR,m,247628
2018,AFG,UKR,all,5810
2018,AFG,UKR,f,760
2018,AFG,UKR,m,5050
2018,AFG,USA,all,2364
2018,AFG,USA,f,0
2018,AFG,USA,m,0
2018,AFG,UZB,all,26
2018,AFG,UZB,f,12
2018,AFG,UZB,m,14
2018,AFG,VEN,all,20
2018,AFG,VEN,f,10
2018,AFG,VEN,m,10
2018,BGD,AFG,all,5
2018,BGD,AFG,f,0
2018,BGD,AFG,m,0
2018,IRN,AFG,all,86
2018,IRN,AFG,f,28
2018,IRN,AFG,m,58
2018,PAK,AFG,all,144630
2018,PAK,AFG,f,76736
2018,PAK,AFG,m,67894
2018,TJK,AFG,all,14
2018,TJK,AFG,f,14
2018,TJK,AFG,m,0
2018,TUR,AFG,all,278
2018,TUR,AFG,f,116
2018,TUR,AFG,m,162
2019,AFG,AFG,all,894186
2019,AFG,AFG,f,430684
2019,AFG,AFG,m,463502
2019,AFG,ARE,all,60
2019,AFG,ARE,f,30
2019,AFG,ARE,m,30
2019,AFG,ARG,all,24
2019,AFG,ARG,f,10
2019,AFG,ARG,m,14
2019,AFG,ARM,all,10
2019,AFG,ARM,f,0
2019,AFG,ARM,m,10
2019,AFG,AUS,all,13295
2019,AFG,AUS,f,0
2019,AFG,AUS,m,0
2019,AFG,AUT,all,47602
2019,AFG,AUT,f,2391
2019,AFG,AUT,m,7935
2019,AFG,AZE,all,1442
2019,AFG,AZE,f,536
2019,AFG,AZE,m,906
2019,AFG,BEL,all,6105
2019,AFG,BEL,f,0
2019,AFG,BEL,m,0
2019,AFG,BGR,all,543
2019,AFG,BGR,f,0
2019,AFG,BGR,m,0
2019,AFG,BIH,all,1170
2019,AFG,BIH,f,177
2019,AFG,BIH,m,993
2019,AFG,BLR,all,226
2019,AFG,BLR,f,0
2019,AFG,BLR,m,26
2019,AFG,BRA,all,317
2019,AFG,BRA,f,0
2019,AFG,BRA,m,0
2019,AFG,CAN,all,3067
2019,AFG,CAN,f,0
2019,AFG,CAN,m,0
2019,AFG,CHE,all,24000
2019,AFG,CHE,f,6480
2019,AFG,CHE,m,17520
2019,AFG,CHL,all,26
2019,AFG,CHL,f,0
2019,AFG,CHL,m,12
2019,AFG,CHN,all,84
2019,AFG,CHN,f,46
2019,AFG,CHN,m,38
2019,AFG,COL,all,18
2019,AFG,COL,f,0
2019,AFG,COL,m,18
2019,AFG,CUB,all,72
2019,AFG,CUB,f,20
2019,AFG,CUB,m,52
2019,AFG,CYP,all,19
2019,AFG,CYP,f,0
2019,AFG,CYP,m,0
2019,AFG,CZE,all,59
2019,AFG,CZE,f,0
2019,AFG,CZE,m,0
2019,AFG,DEU,all,375418
2019,AFG,DEU,f,138164
2019,AFG,DEU,m,237254
2019,AFG,DNK,all,2699
2019,AFG,DNK,f,0
2019,AFG,DNK,m,0
2019,AFG,DOM,all,18
2019,AFG,DOM,f,18
2019,AFG,DOM,m,0
2019,AFG,ECU,all,155
2019,AFG,ECU,f,0
2019,AFG,ECU,m,0
2019,AFG,EGY,all,128
2019,AFG,EGY,f,58
2019,AFG,EGY,m,70
2019,AFG,ESP,all,665
2019,AFG,ESP,f,50
2019,AFG,ESP,m,220
2019,AFG,EST,all,9
2019,AFG,EST,f,0
2019,AFG,EST,m,0
2019,AFG,FIN,all,4458
2019,AFG,FIN,f,185
2019,AFG,FIN,m,1035
2019,AFG,FJI,all,20
2019,AFG,FJI,f,20
2019,AFG,FJI,m,0
2019,AFG,FRA,all,35348
2019,AFG,FRA,f,2263
2019,AFG,FRA,m,22030
2019,AFG,GBR,all,12403
2019,AFG,GBR,f,621
2019,AFG,GBR,m,2269
2019,AFG,GEO,all,58
2019,AFG,GEO,f,22
2019,AFG,GEO,m,36
2019,AFG,GRC,all,45293
2019,AFG,GRC,f,10785
2019,AFG,GRC,m,16823
2019,AFG,HKG,all,10
2019,AFG,HKG,f,0
2019,AFG,HKG,m,10
2019,AFG,HRV,all,348
2019,AFG,HRV,f,108
2019,AFG,HRV,m,240
2019,AFG,HUN,all,1579
2019,AFG,HUN,f,41
2019,AFG,HUN,m,51
2019,AFG,IDN,all,15384
2019,AFG,IDN,f,4042
2019,AFG,IDN,m,11342
2019,AFG,IND,all,31378
2019,AFG,IND,f,15432
2019,AFG,IND,m,15946
2019,AFG,IRL,all,986
2019,AFG,IRL,f,54
2019,AFG,IRL,m,932
2019,AFG,IRN,all,951142
2019,AFG,IRN,f,0
2019,AFG,IRN,m,0
2019,AFG,IRQ,all,134
2019,AFG,IRQ,f,74
2019,AFG,IRQ,m,60
2019,AFG,ISL,all,105
2019,AFG,ISL,f,0
2019,AFG,ISL,m,0
2019,AFG,ITA,all,18689
2019,AFG,ITA,f,0
2019,AFG,ITA,m,0
2019,AFG,JOR,all,38
2019,AFG,JOR,f,0
2019,AFG,JOR,m,38
2019,AFG,JPN,all,68
2019,AFG,JPN,f,0
2019,AFG,JPN,m,0
2019,AFG,KAZ,all,1344
2019,AFG,KAZ,f,614
2019,AFG,KAZ,m,730
2019,AFG,KEN,all,38
2019,AFG,KEN,f,10
2019,AFG,KEN,m,28
2019,AFG,KGZ,all,662
2019,AFG,KGZ,f,308
2019,AFG,KGZ,m,354
2019,AFG,KOR,all,90
2019,AFG,KOR,f,0
2019,AFG,KOR,m,0
2019,AFG,KWT,all,34
2019,AFG,KWT,f,22
2019,AFG,KWT,m,12
2019,AFG,LBN,all,48
2019,AFG,LBN,f,10
2019,AFG,LBN,m,38
2019,AFG,LBY,all,22
2019,AFG,LBY,f,10
2019,AFG,LBY,m,12
2019,AFG,LIE,all,10
2019,AFG,LIE,f,0
2019,AFG,LIE,m,10
2019,AFG,LKA,all,410
2019,AFG,LKA,f,166
2019,AFG,LKA,m,244
2019,AFG,LTU,all,241
2019,AFG,LTU,f,0
2019,AFG,LTU,m,0
2019,AFG,LUX,all,267
2019,AFG,LUX,f,0
2019,AFG,LUX,m,0
2019,AFG,LVA,all,66
2019,AFG,LVA,f,0
2019,AFG,LVA,m,0
2019,AFG,MAR,all,22
2019,AFG,MAR,f,12
2019,AFG,MAR,m,10
2019,AFG,MDA,all,48
2019,AFG,MDA,f,12
2019,AFG,MDA,m,36
2019,AFG,MDG,all,40
2019,AFG,MDG,f,10
2019,AFG,MDG,m,30
2019,AFG,MKD,all,40
2019,AFG,MKD,f,10
2019,AFG,MKD,m,30
2019,AFG,MLT,all,5
2019,AFG,MLT,f,0
2019,AFG,MLT,m,0
2019,AFG,MNE,all,100
2019,AFG,MNE,f,20
2019,AFG,MNE,m,80
2019,AFG,MYS,all,4956
2019,AFG,MYS,f,2228
2019,AFG,MYS,m,2728
2019,AFG,NGA,all,10
2019,AFG,NGA,f,0
2019,AFG,NGA,m,10
2019,AFG,NLD,all,6358
2019,AFG,NLD,f,179
2019,AFG,NLD,m,364
2019,AFG,NOR,all,5189
2019,AFG,NOR,f,0
2019,AFG,NOR,m,0
2019,AFG,NPL,all,102
2019,AFG,NPL,f,50
2019,AFG,NPL,m,52
2019,AFG,NRU,all,60
2019,AFG,NRU,f,0
2019,AFG,NRU,m,60
2019,AFG,NZL,all,77
2019,AFG,NZL,f,0
2019,AFG,NZL,m,0
2019,AFG,PAK,all,2854980
2019,AFG,PAK,f,1324924
2019,AFG,PAK,m,1530056
2019,AFG,PAN,all,11
2019,AFG,PAN,f,0
2019,AFG,PAN,m,0
2019,AFG,PHL,all,40
2019,AFG,PHL,f,0
2019,AFG,PHL,m,40
2019,AFG,PNG,all,96
2019,AFG,PNG,f,0
2019,AFG,PNG,m,96
2019,AFG,POL,all,137
2019,AFG,POL,f,0
2019,AFG,POL,m,0
2019,AFG,PRT,all,25
2019,AFG,PRT,f,0
2019,AFG,PRT,m,5
2019,AFG,ROU,all,363
2019,AFG,ROU,f,57
2019,AFG,ROU,m,306
2019,AFG,RUS,all,1063
2019,AFG,RUS,f,0
2019,AFG,RUS,m,0
2019,AFG,SDN,all,5
2019,AFG,SDN,f,0
2019,AFG,SDN,m,0
2019,AFG,SEN,all,10
2019,AFG,SEN,f,0
2019,AFG,SEN,m,10
2019,AFG,SRB,all,2691
2019,AFG,SRB,f,0
2019,AFG,SRB,m,0
2019,AFG,SVK,all,276
2019,AFG,SVK,f,0
2019,AFG,SVK,m,0
2019,AFG,SVN,all,74
2019,AFG,SVN,f,5
2019,AFG,SVN,m,18
2019,AFG,SWE,all,33561
2019,AFG,SWE,f,951
2019,AFG,SWE,m,2064
2019,AFG,SYR,all,2284
2019,AFG,SYR,f,1106
2019,AFG,SYR,m,1178
2019,AFG,THA,all,304
2019,AFG,THA,f,120
2019,AFG,THA,m,184
2019,AFG,TJK,all,5196
2019,AFG,TJK,f,150
2019,AFG,TJK,m,150
2019,AFG,TKM,all,28
2019,AFG,TKM,f,14
2019,AFG,TKM,m,14
2019,AFG,TUR,all,232806
2019,AFG,TUR,f,94340
2019,AFG,TUR,m,138466
2019,AFG,UKR,all,2102
2019,AFG,UKR,f,688
2019,AFG,UKR,m,1414
2019,AFG,URY,all,10
2019,AFG,URY,f,0
2019,AFG,URY,m,10
2019,AFG,USA,all,2356
2019,AFG,USA,f,0
2019,AFG,USA,m,0
2019,AFG,UZB,all,26
2019,AFG,UZB,f,12
2019,AFG,UZB,m,14
2019,AFG,VEN,all,20
2019,AFG,VEN,f,10
2019,AFG,VEN,m,10
2019,AFG,ZAF,all,24
2019,AFG,ZAF,f,0
2019,AFG,ZAF,m,0
2019,BEN,AFG,all,10
2019,BEN,AFG,f,10
2019,BEN,AFG,m,0
2019,IRN,AFG,all,122
2019,IRN,AFG,f,44
2019,IRN,AFG,m,78
2019,PAK,AFG,all,144658
2019,PAK,AFG,f,76754
2019,PAK,AFG,m,67904
2019,TUR,AFG,all,158
2019,TUR,AFG,f,70
2019,TUR,AFG,m,88
2020,AFG,AFG,all,165190
2020,AFG,AFG,f,85798
2020,AFG,AFG,m,79392
2020,AFG,ALB,all,10
2020,AFG,ALB,f,10
2020,AFG,ALB,m,0
2020,AFG,ARE,all,60
2020,AFG,ARE,f,32
2020,AFG,ARE,m,28
2020,AFG,ARG,all,24
2020,AFG,ARG,f,10
2020,AFG,ARG,m,14
2020,AFG,ARM,all,10
2020,AFG,ARM,f,0
2020,AFG,ARM,m,10
2020,AFG,AUS,all,12420
2020,AFG,AUS,f,0
2020,AFG,AUS,m,0
2020,AFG,AUT,all,46569
2020,AFG,AUT,f,1353
2020,AFG,AUT,m,5120
2020,AFG,AZE,all,2222
2020,AFG,AZE,f,862
2020,AFG,AZE,m,1360
2020,AFG,BEL,all,8904
2020,AFG,BEL,f,1888
2020,AFG,BEL,m,7016
2020,AFG,BGR,all,1186
2020,AFG,BGR,f,113
2020,AFG,BGR,m,829
2020,AFG,BIH,all,1908
2020,AFG,BIH,f,172
2020,AFG,BIH,m,1736
2020,AFG,BLR,all,222
2020,AFG,BLR,f,0
2020,AFG,BLR,m,0
2020,AFG,BRA,all,316
2020,AFG,BRA,f,0
2020,AFG,BRA,m,0
2020,AFG,CAN,all,2768
2020,AFG,CAN,f,445
2020,AFG,CAN,m,786
2020,AFG,CHE,all,24858
2020,AFG,CHE,f,6620
2020,AFG,CHE,m,18238
2020,AFG,CHL,all,26
2020,AFG,CHL,f,0
2020,AFG,CHL,m,0
2020,AFG,CHN,all,64
2020,AFG,CHN,f,34
2020,AFG,CHN,m,30
2020,AFG,COL,all,18
2020,AFG,COL,f,0
2020,AFG,COL,m,18
2020,AFG,CUB,all,56
2020,AFG,CUB,f,16
2020,AFG,CUB,m,40
2020,AFG,CYP,all,33
2020,AFG,CYP,f,5
2020,AFG,CYP,m,12
2020,AFG,CZE,all,44
