;WEEK;ADMIN1;FATALITIES;CENTROID_LATITUDE;CENTROID_LONGITUDE;YEAR;MONTH;DAY
14869;21-novembre-2020;Kunduz;25;36,8038;68,6663;2020;11;21
14870;28-novembre-2020;Kunduz;3;36,8038;68,6663;2020;11;28
14871;05-dicembre-2020;Kunduz;10;36,8038;68,6663;2020;12;5
14872;12-dicembre-2020;Kunduz;11;36,8038;68,6663;2020;12;12
14873;19-dicembre-2020;Kunduz;15;36,8038;68,6663;2020;12;19
14874;26-dicembre-2020;Kunduz;9;36,8038;68,6663;2020;12;26
14875;02-gennaio-2021;Kunduz;41;36,8038;68,6663;2021;1;2
14876;09-gennaio-2021;Kunduz;36;36,8038;68,6663;2021;1;9
14877;16-gennaio-2021;Kunduz;56;36,8038;68,6663;2021;1;16
14878;23-gennaio-2021;Kunduz;5;36,8038;68,6663;2021;1;23
14879;30-gennaio-2021;Kunduz;61;36,8038;68,6663;2021;1;30
14880;06-febbraio-2021;Kunduz;31;36,8038;68,6663;2021;2;6
14881;13-febbraio-2021;Kunduz;23;36,8038;68,6663;2021;2;13
14882;20-febbraio-2021;Kunduz;3;36,8038;68,6663;2021;2;20
14883;27-febbraio-2021;Kunduz;25;36,8038;68,6663;2021;2;27
14884;06-marzo-2021;Kunduz;26;36,8038;68,6663;2021;3;6
14885;13-marzo-2021;Kunduz;34;36,8038;68,6663;2021;3;13
14886;20-marzo-2021;Kunduz;14;36,8038;68,6663;2021;3;20
14887;27-marzo-2021;Kunduz;6;36,8038;68,6663;2021;3;27
14888;03-aprile-2021;Kunduz;78;36,8038;68,6663;2021;4;3
14889;10-aprile-2021;Kunduz;28;36,8038;68,6663;2021;4;10
14890;17-aprile-2021;Kunduz;33;36,8038;68,6663;2021;4;17
14891;24-aprile-2021;Kunduz;6;36,8038;68,6663;2021;4;24
14892;01-maggio-2021;Kunduz;34;36,8038;68,6663;2021;5;1
14893;08-maggio-2021;Kunduz;33;36,8038;68,6663;2021;5;8
14894;15-maggio-2021;Kunduz;47;36,8038;68,6663;2021;5;15
14895;22-maggio-2021;Kunduz;69;36,8038;68,6663;2021;5;22
14896;29-maggio-2021;Kunduz;9;36,8038;68,6663;2021;5;29
14897;05-giugno-2021;Kunduz;28;36,8038;68,6663;2021;6;5
14898;12-giugno-2021;Kunduz;123;36,8038;68,6663;2021;6;12
14899;19-giugno-2021;Kunduz;179;36,8038;68,6663;2021;6;19
14900;26-giugno-2021;Kunduz;77;36,8038;68,6663;2021;6;26
14901;03-luglio-2021;Kunduz;84;36,8038;68,6663;2021;7;3
14902;10-luglio-2021;Kunduz;58;36,8038;68,6663;2021;7;10
14903;17-luglio-2021;Kunduz;36;36,8038;68,6663;2021;7;17
14904;24-luglio-2021;Kunduz;36;36,8038;68,6663;2021;7;24
14905;31-luglio-2021;Kunduz;120;36,8038;68,6663;2021;7;31
14906;07-agosto-2021;Kunduz;52;36,8038;68,6663;2021;8;7
14907;16-ottobre-2021;Kunduz;3;36,8038;68,6663;2021;10;16
14908;25-dicembre-2021;Kunduz;1;36,8038;68,6663;2021;12;25
14909;08-gennaio-2022;Kunduz;1;36,8038;68,6663;2022;1;8
14910;29-gennaio-2022;Kunduz;4;36,8038;68,6663;2022;1;29
14911;26-febbraio-2022;Kunduz;2;36,8038;68,6663;2022;2;26
14912;05-marzo-2022;Kunduz;1;36,8038;68,6663;2022;3;5
14913;26-marzo-2022;Kunduz;3;36,8038;68,6663;2022;3;26
14914;09-aprile-2022;Kunduz;0;36,8038;68,6663;2022;4;9
14915;23-aprile-2022;Kunduz;10;36,8038;68,6663;2022;4;23
14916;14-maggio-2022;Kunduz;5;36,8038;68,6663;2022;5;14
14917;28-maggio-2022;Kunduz;1;36,8038;68,6663;2022;5;28
14918;02-luglio-2022;Kunduz;6;36,8038;68,6663;2022;7;2
14919;09-luglio-2022;Kunduz;3;36,8038;68,6663;2022;7;9
14920;16-luglio-2022;Kunduz;7;36,8038;68,6663;2022;7;16
14921;13-agosto-2022;Kunduz;0;36,8038;68,6663;2022;8;13
14922;24-settembre-2022;Kunduz;2;36,8038;68,6663;2022;9;24
14923;01-ottobre-2022;Kunduz;1;36,8038;68,6663;2022;10;1
14924;15-ottobre-2022;Kunduz;5;36,8038;68,6663;2022;10;15
14925;03-dicembre-2022;Kunduz;1;36,8038;68,6663;2022;12;3
14926;28-gennaio-2023;Kunduz;1;36,8038;68,6663;2023;1;28
14927;04-marzo-2023;Kunduz;1;36,8038;68,6663;2023;3;4
14928;01-luglio-2023;Kunduz;1;36,8038;68,6663;2023;7;1
14929;12-agosto-2023;Kunduz;1;36,8038;68,6663;2023;8;12
14930;28-ottobre-2023;Kunduz;1;36,8038;68,6663;2023;10;28
14931;25-novembre-2023;Kunduz;1;36,8038;68,6663;2023;11;25
14932;30-dicembre-2023;Kunduz;1;36,8038;68,6663;2023;12;30
14933;03-febbraio-2024;Kunduz;1;36,8038;68,6663;2024;2;3
14934;22-giugno-2024;Kunduz;1;36,8038;68,6663;2024;6;22
14935;21-settembre-2024;Kunduz;2;36,8038;68,6663;2024;9;21
14936;19-ottobre-2024;Kunduz;0;36,8038;68,6663;2024;10;19
14937;16-novembre-2024;Kunduz;3;36,8038;68,6663;2024;11;16
14938;30-novembre-2024;Kunduz;1;36,8038;68,6663;2024;11;30
14939;14-dicembre-2024;Kunduz;1;36,8038;68,6663;2024;12;14
14940;21-dicembre-2024;Kunduz;2;36,8038;68,6663;2024;12;21
14941;01-febbraio-2025;Kunduz;2;36,8038;68,6663;2025;2;1
14942;15-febbraio-2025;Kunduz;6;36,8038;68,6663;2025;2;15
14943;22-febbraio-2025;Kunduz;0;36,8038;68,6663;2025;2;22
14944;01-marzo-2025;Kunduz;0;36,8038;68,6663;2025;3;1
14945;08-marzo-2025;Kunduz;2;36,8038;68,6663;2025;3;8
14946;15-marzo-2025;Kunduz;3;36,8038;68,6663;2025;3;15
14947;05-aprile-2025;Kunduz;5;36,8038;68,6663;2025;4;5
14948;12-aprile-2025;Kunduz;6;36,8038;68,6663;2025;4;12
14949;19-aprile-2025;Kunduz;5;36,8038;68,6663;2025;4;19
14950;03-maggio-2025;Kunduz;2;36,8038;68,6663;2025;5;3
14951;17-maggio-2025;Kunduz;1;36,8038;68,6663;2025;5;17
14952;24-maggio-2025;Kunduz;2;36,8038;68,6663;2025;5;24
14953;07-giugno-2025;Kunduz;2;36,8038;68,6663;2025;6;7
14954;21-giugno-2025;Kunduz;2;36,8038;68,6663;2025;6;21
14955;12-luglio-2025;Kunduz;2;36,8038;68,6663;2025;7;12
14956;09-agosto-2025;Kunduz;2;36,8038;68,6663;2025;8;9
14957;13-settembre-2025;Kunduz;2;36,8038;68,6663;2025;9;13
14958;11-ottobre-2025;Kunduz;7;36,8038;68,6663;2025;10;11
15554;31-dicembre-2016;Laghman;3;34,8092;70,2703;2016;12;31
15555;07-gennaio-2017;Laghman;5;34,8092;70,2703;2017;1;7
15556;14-gennaio-2017;Laghman;0;34,8092;70,2703;2017;1;14
15557;21-gennaio-2017;Laghman;0;34,8092;70,2703;2017;1;21
15558;28-gennaio-2017;Laghman;0;34,8092;70,2703;2017;1;28
15559;04-febbraio-2017;Laghman;4;34,8092;70,2703;2017;2;4
15560;11-febbraio-2017;Laghman;0;34,8092;70,2703;2017;2;11
15561;18-febbraio-2017;Laghman;0;34,8092;70,2703;2017;2;18
15562;25-febbraio-2017;Laghman;86;34,8092;70,2703;2017;2;25
15563;04-marzo-2017;Laghman;7;34,8092;70,2703;2017;3;4
15564;11-marzo-2017;Laghman;8;34,8092;70,2703;2017;3;11
15565;18-marzo-2017;Laghman;9;34,8092;70,2703;2017;3;18
15566;25-marzo-2017;Laghman;16;34,8092;70,2703;2017;3;25
